Loan_ID,Gender,Married,ApplicantIncome,LoanAmount,Loan_Status
LP002342,Male,Yes,1600.0,239.0,N
LP002305,Female,No,4547.0,115.0,Y
LP002143,Female,Yes,2423.0,130.0,Y
LP001319,Male,Yes,3273.0,81.0,Y
LP001222,Female,No,4166.0,116.0,N
LP002455,Male,Yes,3859.0,96.0,Y
LP002729,Male,No,11250.0,196.0,N
LP002403,Male,No,10416.0,187.0,N
LP002178,Male,Yes,3013.0,95.0,Y
LP001891,Male,Yes,11146.0,136.0,Y
LP001978,Male,No,4000.0,140.0,Y
LP002444,Male,No,2769.0,190.0,N
LP002519,Male,Yes,4691.0,100.0,Y
LP001443,Female,No,3692.0,93.0,Y
LP001520,Male,Yes,4860.0,125.0,Y
LP002556,Male,No,2435.0,75.0,N
LP002239,Male,No,2346.0,132.0,Y
LP001578,Male,Yes,2439.0,129.0,Y
LP002505,Male,Yes,4333.0,110.0,N
LP001674,Male,Yes,2600.0,90.0,Y
LP001005,Male,Yes,,66.0,Y
LP002588,Male,Yes,4625.0,111.0,Y
LP002714,Male,No,2679.0,94.0,Y
LP002874,Male,No,3229.0,110.0,Y
LP001280,Male,Yes,3333.0,,Y
LP002004,Male,No,2927.0,111.0,Y
LP001914,Male,Yes,3927.0,112.0,Y
LP002734,Male,Yes,6133.0,324.0,Y
LP001264,Male,Yes,3333.0,130.0,Y
LP001449,Male,No,3865.0,,Y
LP002517,Male,Yes,2653.0,113.0,N
LP001032,Male,No,4950.0,125.0,Y
LP001266,Male,Yes,2395.0,,Y
LP002472,Male,No,4354.0,136.0,Y
LP001279,Male,No,2366.0,136.0,Y
LP002446,Male,Yes,2309.0,125.0,N
LP002050,Male,Yes,10000.0,155.0,N
LP002699,Male,Yes,17500.0,400.0,Y
LP002911,Male,Yes,2787.0,146.0,N
LP001859,Male,Yes,14683.0,304.0,N
LP001693,Female,No,3244.0,,Y
LP002622,Male,Yes,3510.0,243.0,Y
LP002778,Male,Yes,6633.0,,N
LP002615,Male,Yes,4865.0,208.0,Y
LP001086,Male,No,1442.0,35.0,N
LP001806,Male,No,2965.0,155.0,Y
LP002129,Male,Yes,2499.0,160.0,Y
LP002284,Male,No,3902.0,109.0,Y
LP001682,Male,Yes,3992.0,,N
LP001519,Female,No,,225.0,N
LP002820,Male,Yes,5923.0,211.0,Y
LP001068,Male,Yes,2799.0,122.0,Y
LP002795,Male,Yes,10139.0,260.0,Y
LP002424,Male,Yes,7333.0,175.0,Y
LP002332,Male,Yes,2253.0,110.0,Y
LP001726,Male,Yes,3727.0,131.0,Y
LP001514,Female,Yes,2330.0,100.0,Y
LP001907,Male,Yes,14583.0,,Y
LP001131,Male,Yes,3941.0,134.0,Y
LP001843,Male,Yes,2661.0,279.0,Y
LP001179,Male,Yes,,134.0,N
LP002693,Male,Yes,7948.0,480.0,Y
LP002527,Male,Yes,16525.0,150.0,Y
LP001029,Male,No,1853.0,,N
LP002600,Male,Yes,2895.0,95.0,Y
LP002757,Female,Yes,3017.0,102.0,Y
LP002130,Male,Yes,,152.0,N
LP002055,Female,No,3166.0,132.0,Y
LP001955,Female,No,5000.0,151.0,N
LP002315,Male,Yes,8300.0,152.0,N
LP001508,Male,Yes,11757.0,187.0,Y
LP001669,Female,No,1907.0,120.0,Y
LP001872,Male,No,5166.0,128.0,Y
LP001711,Male,Yes,3430.0,128.0,N
LP001953,Male,Yes,6875.0,200.0,Y
LP002794,Female,No,2667.0,84.0,Y
LP001634,Male,No,1916.0,67.0,N
LP001945,Female,No,5417.0,143.0,N
LP001213,Male,Yes,4945.0,,N
LP001087,Female,No,3750.0,120.0,Y
LP002296,Male,No,2755.0,65.0,N
LP002706,Male,Yes,,,Y
LP001401,Male,Yes,14583.0,185.0,Y
LP002086,Female,Yes,4333.0,110.0,N
LP001422,Female,No,10408.0,,Y
LP002961,Male,Yes,3400.0,173.0,Y
LP001579,Male,No,2237.0,63.0,N
LP001263,Male,Yes,3167.0,180.0,N
LP001136,Male,Yes,4695.0,96.0,Y
LP002366,Male,Yes,2666.0,121.0,Y
LP002160,Male,Yes,5167.0,200.0,Y
LP002341,Female,No,2600.0,160.0,N
LP002836,Male,No,3333.0,70.0,Y
LP001641,Male,Yes,2178.0,66.0,N
LP001404,Female,Yes,3167.0,154.0,Y
LP002097,Male,No,4384.0,117.0,Y
LP002505,Male,Yes,4333.0,110.0,N
LP001519,Female,No,10000.0,225.0,N
LP001637,Male,Yes,33846.0,260.0,N
LP002740,Male,Yes,6417.0,157.0,Y
LP001877,Male,Yes,4708.0,150.0,Y
LP001910,Male,No,4053.0,,N
LP002544,Male,Yes,1958.0,131.0,Y
LP001401,Male,Yes,14583.0,185.0,Y
LP002716,Male,No,6783.0,130.0,Y
LP001580,Male,Yes,8000.0,200.0,Y
LP001978,Male,No,4000.0,140.0,Y
LP002562,Male,Yes,5333.0,186.0,Y
LP002181,Male,No,6216.0,133.0,N
LP002140,Male,No,8750.0,,N
LP002068,Male,No,4917.0,130.0,Y
LP001702,Male,No,3418.0,127.0,N
LP001639,Female,Yes,3625.0,108.0,Y
LP001157,Female,No,3086.0,120.0,Y
LP001504,Male,No,6950.0,175.0,Y
LP002964,Male,Yes,3987.0,157.0,Y
LP001529,Male,Yes,2577.0,152.0,Y
LP002201,Male,Yes,9323.0,380.0,Y
LP001713,Male,Yes,7787.0,240.0,Y
LP002144,Female,No,3813.0,116.0,Y
LP002035,Male,Yes,3717.0,120.0,Y
LP002833,Male,Yes,4467.0,120.0,Y
LP001488,Male,Yes,4000.0,290.0,N
LP001640,Male,Yes,39147.0,120.0,Y
LP002847,Male,Yes,5116.0,165.0,N
LP001136,Male,Yes,4695.0,96.0,Y
LP002328,Male,Yes,6096.0,218.0,N
LP001282,Male,Yes,2500.0,104.0,Y
LP001138,Male,Yes,5649.0,44.0,Y
LP001020,Male,Yes,12841.0,349.0,N
LP001846,Female,No,3083.0,255.0,Y
LP002626,Male,Yes,2479.0,188.0,Y
LP002219,Male,Yes,,,Y
LP002938,Male,Yes,16120.0,260.0,Y
LP001529,Male,Yes,2577.0,152.0,Y
LP001994,Female,No,2400.0,104.0,N
LP001570,Male,Yes,4167.0,158.0,Y
LP001699,Male,No,2479.0,59.0,Y
LP001404,Female,Yes,3167.0,154.0,Y
LP001841,Male,No,2583.0,104.0,Y
LP001531,Male,No,9166.0,244.0,N
LP002792,Male,Yes,5468.0,26.0,Y
LP002328,Male,Yes,6096.0,218.0,N
LP001136,Male,Yes,4695.0,96.0,Y
LP001106,Male,Yes,2275.0,,Y
LP002487,Male,Yes,3015.0,153.0,Y
LP001197,Male,Yes,3366.0,135.0,N
LP001843,Male,Yes,2661.0,279.0,Y
LP002813,Female,Yes,19484.0,600.0,Y
LP001572,Male,Yes,9323.0,75.0,Y
LP001222,Female,No,4166.0,116.0,N
LP001228,Male,No,3200.0,126.0,N
LP002314,Female,No,2213.0,66.0,Y
LP001998,Male,Yes,7667.0,185.0,Y
LP002455,Male,Yes,3859.0,96.0,Y
LP002116,Female,No,2378.0,46.0,N
LP001369,Male,Yes,,225.0,Y
LP001529,Male,Yes,2577.0,152.0,Y
LP001581,Male,Yes,1820.0,95.0,Y
LP001949,Male,Yes,4416.0,110.0,Y
LP001836,Female,No,3427.0,138.0,N
LP001398,Male,No,5050.0,118.0,Y
LP002893,Male,No,1836.0,90.0,N
LP001356,Male,Yes,4652.0,,Y
LP001875,Male,No,4095.0,151.0,Y
LP002683,Male,No,4683.0,185.0,N
LP001516,Female,Yes,14866.0,70.0,Y
LP001594,Male,Yes,5708.0,,Y
LP001732,Male,Yes,5000.0,72.0,N
LP001844,Male,No,16250.0,192.0,N
LP001253,Male,Yes,5266.0,187.0,Y
LP002543,Male,Yes,8333.0,246.0,Y
LP002002,Female,No,2917.0,84.0,Y
LP002836,Male,No,3333.0,70.0,Y
LP001164,Female,No,4230.0,112.0,N
LP002281,Male,Yes,3033.0,95.0,Y
LP002556,Male,No,2435.0,75.0,N
LP002067,Male,Yes,8666.0,376.0,N
LP002493,Male,No,4166.0,98.0,N
LP002366,Male,Yes,2666.0,121.0,Y
LP001036,Female,No,3510.0,76.0,N
LP001744,Male,No,2971.0,144.0,Y
LP001643,Male,Yes,2383.0,58.0,Y
LP001186,Female,Yes,11500.0,286.0,N
LP002158,Male,Yes,3000.0,100.0,N
LP001391,Male,Yes,3572.0,152.0,N
LP002692,Male,Yes,5677.0,100.0,Y
LP001836,Female,No,3427.0,138.0,N
LP001926,Male,Yes,3704.0,120.0,Y
LP001977,Male,Yes,1625.0,96.0,Y
LP002862,Male,Yes,6125.0,187.0,N
LP002502,Female,Yes,210.0,98.0,Y
LP001708,Female,No,10000.0,214.0,N
LP001594,Male,Yes,5708.0,187.0,Y
LP001011,Male,Yes,,267.0,Y
LP001798,Male,Yes,5819.0,120.0,Y
LP002288,Male,Yes,2889.0,45.0,N
LP002255,Male,No,9167.0,185.0,Y
LP002841,Male,Yes,3166.0,104.0,N
LP001256,Male,No,,176.0,N
LP002734,Male,Yes,6133.0,324.0,Y
LP001116,Male,No,3748.0,,Y
LP001594,Male,Yes,5708.0,187.0,Y
LP001750,Male,Yes,6250.0,128.0,Y
LP002205,Male,No,3062.0,111.0,N
LP001322,Male,No,,122.0,Y
LP001610,Male,Yes,,495.0,N
LP002619,Male,Yes,3814.0,124.0,Y
LP001770,Male,No,3189.0,120.0,Y
LP001066,Male,Yes,9560.0,191.0,Y
LP001136,Male,Yes,4695.0,96.0,Y
LP002139,Male,Yes,9083.0,228.0,Y
LP001657,Male,Yes,6033.0,160.0,N
LP001702,Male,No,,127.0,N
LP002943,Male,No,2987.0,88.0,N
LP002938,Male,Yes,16120.0,260.0,Y
LP002008,Male,Yes,5746.0,144.0,Y
LP001018,Male,Yes,4006.0,168.0,Y
LP002390,Male,No,3750.0,100.0,Y
LP002472,Male,No,4354.0,136.0,Y
LP001343,Male,Yes,1759.0,131.0,Y
LP002692,Male,Yes,5677.0,100.0,Y
LP002541,Male,Yes,10833.0,234.0,Y
LP001572,Male,Yes,9323.0,75.0,Y
LP002262,Male,Yes,9504.0,275.0,Y
LP001095,Male,No,3167.0,74.0,N
LP002714,Male,No,,94.0,Y
LP002035,Male,Yes,,120.0,Y
LP001250,Male,Yes,4755.0,95.0,N
LP001318,Male,Yes,6250.0,188.0,Y
LP001478,Male,No,2718.0,70.0,Y
LP001990,Male,No,2000.0,,N
LP002529,Male,Yes,6700.0,230.0,Y
LP001910,Male,No,4053.0,158.0,N
LP001699,Male,No,2479.0,59.0,Y
LP002640,Male,Yes,6065.0,250.0,Y
LP002652,Male,No,5815.0,,N
LP001784,Male,Yes,5500.0,170.0,Y
LP002288,Male,Yes,2889.0,45.0,N
LP001671,Female,Yes,3416.0,113.0,Y
LP001005,Male,Yes,3000.0,66.0,Y
LP002931,Male,Yes,6000.0,205.0,N
LP002705,Male,Yes,3775.0,110.0,Y
LP002917,Female,No,2165.0,70.0,Y
LP001922,Male,Yes,20667.0,,N
LP001894,Male,Yes,2620.0,150.0,Y
LP002757,Female,Yes,3017.0,102.0,Y
LP002314,Female,No,2213.0,66.0,Y
LP002390,Male,No,3750.0,100.0,Y
LP001903,Male,Yes,3993.0,207.0,Y
LP002067,Male,Yes,8666.0,376.0,N
LP001482,Male,Yes,3459.0,25.0,Y
LP001713,Male,Yes,7787.0,,Y
LP001489,Female,Yes,4583.0,84.0,N
LP002364,Male,Yes,14880.0,96.0,Y
LP002798,Male,Yes,3887.0,162.0,Y
LP001008,Male,No,6000.0,141.0,Y
LP001264,Male,Yes,3333.0,130.0,Y
LP001610,Male,Yes,5516.0,495.0,N
LP001765,Male,Yes,2491.0,104.0,Y
LP002082,Male,Yes,5818.0,184.0,Y
LP002234,Male,No,7167.0,128.0,Y
LP001241,Female,No,4300.0,136.0,N
LP001994,Female,No,2400.0,104.0,N
LP001743,Male,Yes,4009.0,116.0,Y
LP001565,Male,Yes,3089.0,121.0,N
LP001205,Male,Yes,2500.0,120.0,Y
LP002036,Male,Yes,,88.0,Y
LP002308,Male,Yes,2167.0,115.0,Y
LP002180,Male,No,6822.0,141.0,Y
LP002545,Male,No,3547.0,80.0,N
LP002128,Male,Yes,2583.0,125.0,Y
LP001720,Male,Yes,3850.0,100.0,Y
LP001541,Male,Yes,6000.0,160.0,Y
LP001392,Female,No,7451.0,,Y
LP001908,Female,Yes,4100.0,124.0,Y
LP001275,Male,Yes,3988.0,50.0,Y
LP001844,Male,No,16250.0,,N
LP002624,Male,Yes,20833.0,480.0,Y
LP001280,Male,Yes,3333.0,,Y
LP002772,Male,No,2526.0,145.0,Y
LP001778,Male,Yes,3155.0,140.0,Y
LP002840,Female,No,2378.0,9.0,N
LP001282,Male,Yes,2500.0,104.0,Y
LP002137,Male,Yes,6333.0,259.0,Y
LP001518,Male,Yes,1538.0,30.0,Y
LP002387,Male,Yes,2425.0,143.0,Y
LP001131,Male,Yes,3941.0,134.0,Y
LP002317,Male,Yes,81000.0,360.0,N
LP002619,Male,Yes,3814.0,124.0,Y
LP001280,Male,Yes,3333.0,99.0,Y
LP002640,Male,Yes,6065.0,250.0,Y
LP001038,Male,Yes,4887.0,133.0,N
LP001253,Male,Yes,5266.0,187.0,Y
LP002515,Male,Yes,3450.0,162.0,Y
LP001248,Male,No,3500.0,81.0,Y
LP001786,Male,Yes,5746.0,255.0,N
LP002974,Male,Yes,3232.0,108.0,Y
LP001849,Male,No,6045.0,115.0,N
LP002556,Male,No,2435.0,75.0,N
LP002448,Male,Yes,3948.0,149.0,N
LP002502,Female,Yes,210.0,98.0,Y
LP001669,Female,No,1907.0,120.0,Y
LP001758,Male,Yes,6250.0,210.0,Y
LP001751,Male,Yes,3250.0,170.0,N
LP002682,Male,Yes,3074.0,123.0,N
LP002035,Male,Yes,3717.0,120.0,Y
LP002493,Male,No,4166.0,98.0,N
LP001734,Female,Yes,4283.0,127.0,Y
LP001422,Female,No,10408.0,259.0,Y
LP001013,Male,Yes,2333.0,95.0,Y
LP002938,Male,Yes,16120.0,260.0,Y
LP001581,Male,Yes,1820.0,95.0,Y
LP001972,Male,Yes,2875.0,105.0,Y
LP001702,Male,No,3418.0,127.0,N
LP001325,Male,No,3620.0,25.0,Y
LP001750,Male,Yes,6250.0,128.0,Y
LP001516,Female,Yes,14866.0,70.0,Y
LP002314,Female,No,2213.0,66.0,Y
LP001603,Male,Yes,4344.0,87.0,N
LP001736,Male,Yes,2221.0,60.0,N
LP002833,Male,Yes,4467.0,120.0,Y
LP001811,Male,Yes,3406.0,123.0,Y
LP002398,Male,No,1926.0,50.0,Y
LP002467,Male,Yes,3708.0,173.0,N
LP002950,Male,Yes,2894.0,155.0,Y
LP002784,Male,Yes,2492.0,,Y
LP001711,Male,Yes,3430.0,128.0,N
LP002143,Female,Yes,2423.0,130.0,Y
LP001319,Male,Yes,3273.0,81.0,Y
LP002144,Female,No,3813.0,116.0,Y
LP001250,Male,Yes,4755.0,,N
LP001633,Male,Yes,6400.0,,N
LP002051,Male,Yes,2400.0,115.0,Y
LP002543,Male,Yes,8333.0,246.0,Y
LP001008,Male,No,6000.0,141.0,Y
LP002868,Male,Yes,3159.0,108.0,Y
LP002892,Male,Yes,6540.0,205.0,Y
LP002224,Male,No,3069.0,71.0,N
LP001504,Male,No,6950.0,175.0,Y
LP001841,Male,No,2583.0,104.0,Y
LP001038,Male,Yes,4887.0,133.0,N
LP002086,Female,Yes,4333.0,110.0,N
LP001788,Female,No,3463.0,122.0,Y
LP002297,Male,No,2500.0,103.0,Y
LP001520,Male,Yes,4860.0,125.0,Y
LP002035,Male,Yes,3717.0,120.0,Y
LP002648,Male,Yes,,70.0,N
LP002515,Male,Yes,3450.0,162.0,Y
LP001052,Male,Yes,3717.0,151.0,N
LP002898,Male,Yes,1880.0,61.0,N
LP002788,Male,Yes,2454.0,,N
LP001265,Female,No,3846.0,111.0,Y
LP001543,Male,Yes,9538.0,187.0,Y
LP001404,Female,Yes,3167.0,154.0,Y
LP001131,Male,Yes,3941.0,134.0,Y
LP002545,Male,No,3547.0,80.0,N
LP001233,Male,Yes,10750.0,312.0,Y
LP002640,Male,Yes,6065.0,250.0,Y
LP002978,Female,No,2900.0,71.0,Y
LP001439,Male,Yes,4300.0,194.0,Y
LP001884,Female,No,2876.0,90.0,Y
LP001068,Male,Yes,2799.0,122.0,Y
LP002841,Male,Yes,3166.0,104.0,N
LP002407,Female,Yes,7142.0,138.0,Y
LP001345,Male,Yes,4288.0,133.0,Y
LP002006,Female,No,2507.0,56.0,Y
LP002928,Male,Yes,3000.0,56.0,Y
LP001586,Male,Yes,3522.0,81.0,N
LP002984,Male,Yes,7583.0,187.0,Y
LP001917,Female,No,1811.0,54.0,Y
LP002082,Male,Yes,5818.0,184.0,Y
LP001653,Male,No,4885.0,48.0,Y
LP002244,Male,Yes,2333.0,136.0,Y
LP002484,Male,Yes,7740.0,128.0,Y
LP002422,Male,No,37719.0,152.0,Y
LP002961,Male,Yes,3400.0,173.0,Y
LP002031,Male,Yes,3399.0,111.0,Y
LP002776,Female,No,5000.0,103.0,N
LP002682,Male,Yes,3074.0,123.0,N
LP001469,Male,No,20166.0,650.0,Y
LP001047,Male,Yes,2600.0,116.0,N
LP001990,Male,No,2000.0,,N
LP001586,Male,Yes,3522.0,81.0,N
LP002821,Male,No,5800.0,132.0,Y
LP002833,Male,Yes,4467.0,120.0,Y
LP001282,Male,Yes,2500.0,104.0,Y
LP002706,Male,Yes,5285.0,161.0,Y
LP001938,Male,Yes,4400.0,127.0,N
LP001404,Female,Yes,3167.0,154.0,Y
LP001776,Female,No,8333.0,280.0,Y
LP001698,Male,No,3975.0,55.0,Y
LP001884,Female,No,2876.0,90.0,Y
LP002408,Male,No,3660.0,187.0,Y
LP001493,Male,Yes,4200.0,129.0,N
LP002643,Male,Yes,3283.0,148.0,Y
LP002272,Male,Yes,3276.0,135.0,Y
LP002522,Female,No,2500.0,93.0,Y
LP001761,Male,No,6400.0,200.0,Y
LP001008,Male,No,6000.0,141.0,Y
LP002757,Female,Yes,3017.0,102.0,Y
LP001387,Female,Yes,2929.0,139.0,Y
LP001865,Male,Yes,6083.0,330.0,Y
LP002892,Male,Yes,6540.0,205.0,Y
LP002143,Female,Yes,2423.0,130.0,Y
LP001151,Female,No,4000.0,144.0,Y
LP002131,Male,Yes,3083.0,126.0,Y
LP002634,Female,No,,40.0,Y
LP001267,Female,Yes,1378.0,167.0,N
LP002600,Male,Yes,2895.0,95.0,Y
LP001790,Female,No,3812.0,112.0,Y
LP001674,Male,Yes,2600.0,90.0,Y
LP001333,Male,Yes,1977.0,50.0,Y
LP002794,Female,No,2667.0,84.0,Y
LP002777,Male,Yes,2785.0,110.0,Y
LP002739,Male,Yes,2917.0,66.0,N
LP002296,Male,No,2755.0,65.0,N
LP001674,Male,Yes,2600.0,90.0,Y
LP002131,Male,Yes,3083.0,126.0,Y
LP002618,Male,Yes,4050.0,138.0,N
LP001914,Male,Yes,3927.0,112.0,Y
LP001702,Male,No,,127.0,N
LP002116,Female,No,2378.0,46.0,N
LP002281,Male,Yes,3033.0,95.0,Y
LP002297,Male,No,2500.0,103.0,Y
LP001910,Male,No,4053.0,158.0,N
LP002515,Male,Yes,3450.0,162.0,Y
LP002731,Female,No,18165.0,125.0,Y
LP001144,Male,Yes,5821.0,144.0,Y
LP002862,Male,Yes,6125.0,187.0,N
LP002068,Male,No,4917.0,130.0,Y
LP001264,Male,Yes,3333.0,130.0,Y
LP002446,Male,Yes,2309.0,125.0,N
LP001431,Female,No,2137.0,137.0,Y
LP002960,Male,Yes,2400.0,,N
LP001938,Male,Yes,4400.0,127.0,N
LP001279,Male,No,2366.0,136.0,Y
LP001392,Female,No,7451.0,,Y
LP001947,Male,Yes,2383.0,172.0,Y
LP002138,Male,Yes,2625.0,187.0,Y
LP002984,Male,Yes,7583.0,187.0,Y
LP001656,Male,No,,,N
LP002453,Male,No,7085.0,84.0,Y
LP001491,Male,Yes,3316.0,,Y
LP001784,Male,Yes,5500.0,170.0,Y
LP002788,Male,Yes,2454.0,181.0,N
LP001792,Male,Yes,3315.0,96.0,Y
LP002337,Female,No,2995.0,60.0,Y
LP001581,Male,Yes,1820.0,95.0,Y
LP001213,Male,Yes,4945.0,,N
LP001574,Male,Yes,3707.0,182.0,Y
LP001713,Male,Yes,7787.0,240.0,Y
LP001384,Male,Yes,2071.0,94.0,Y
LP001811,Male,Yes,3406.0,123.0,Y
LP001256,Male,No,3750.0,176.0,N
LP001267,Female,Yes,1378.0,167.0,N
LP002522,Female,No,2500.0,93.0,Y
LP001516,Female,Yes,14866.0,70.0,Y
LP002734,Male,Yes,6133.0,324.0,Y
LP002209,Female,No,2764.0,110.0,Y
LP001186,Female,Yes,11500.0,286.0,N
LP002449,Male,Yes,2483.0,90.0,Y
LP002755,Male,Yes,2239.0,128.0,Y
LP001896,Male,Yes,3900.0,90.0,Y
LP002556,Male,No,2435.0,75.0,N
LP001265,Female,No,3846.0,111.0,Y
LP002729,Male,No,11250.0,196.0,N
LP001702,Male,No,3418.0,127.0,N
LP002731,Female,No,18165.0,,Y
LP002729,Male,No,11250.0,196.0,N
LP002484,Male,Yes,7740.0,128.0,Y
LP002443,Male,Yes,3340.0,150.0,N
LP001379,Male,Yes,3800.0,216.0,N
LP002345,Male,Yes,1025.0,112.0,Y
LP001990,Male,No,2000.0,,N
LP001578,Male,Yes,,129.0,Y
LP002606,Female,No,3159.0,100.0,Y
LP002622,Male,Yes,3510.0,243.0,Y
LP001322,Male,No,4133.0,122.0,Y
LP001792,Male,Yes,3315.0,96.0,Y
LP001008,Male,No,6000.0,141.0,Y
LP001422,Female,No,10408.0,259.0,Y
LP002364,Male,Yes,14880.0,96.0,Y
LP002319,Male,Yes,6256.0,160.0,Y
LP001691,Male,Yes,3917.0,124.0,Y
LP001964,Male,Yes,1800.0,93.0,N
LP001594,Male,Yes,5708.0,187.0,Y
LP002916,Male,Yes,2297.0,104.0,Y
LP002643,Male,Yes,3283.0,148.0,Y
LP001647,Male,Yes,9328.0,188.0,Y
LP002833,Male,Yes,4467.0,120.0,Y
LP001279,Male,No,2366.0,136.0,Y
LP001579,Male,No,2237.0,63.0,N
LP001765,Male,Yes,2491.0,104.0,Y
LP002113,Female,No,1830.0,,N
LP001487,Male,No,4895.0,102.0,Y
LP001493,Male,Yes,4200.0,129.0,N
LP001915,Male,Yes,2301.0,78.0,Y
LP002178,Male,Yes,3013.0,95.0,Y
LP002720,Male,Yes,4281.0,100.0,Y
LP001925,Female,No,2600.0,99.0,N
LP001508,Male,Yes,11757.0,187.0,Y
LP002051,Male,Yes,2400.0,115.0,Y
LP001043,Male,Yes,7660.0,104.0,N
LP001871,Female,No,7200.0,120.0,Y
LP001013,Male,Yes,2333.0,95.0,Y
LP002500,Male,Yes,2947.0,70.0,N
LP001671,Female,Yes,3416.0,113.0,Y
LP001868,Male,No,2060.0,134.0,Y
LP002833,Male,Yes,4467.0,120.0,Y
LP002534,Female,No,4350.0,154.0,Y
LP001367,Male,Yes,3052.0,100.0,Y
LP002288,Male,Yes,2889.0,,N
LP002050,Male,Yes,10000.0,155.0,N
LP002126,Male,Yes,3173.0,74.0,Y
LP001131,Male,Yes,3941.0,134.0,Y
LP001610,Male,Yes,5516.0,495.0,N
LP001744,Male,No,2971.0,144.0,Y
LP002138,Male,Yes,2625.0,187.0,Y
LP001532,Male,Yes,2281.0,113.0,N
LP002348,Male,Yes,5829.0,138.0,Y
LP001385,Male,No,5316.0,136.0,Y
LP001955,Female,No,5000.0,151.0,N
LP001577,Female,Yes,4583.0,112.0,N
LP001786,Male,Yes,5746.0,255.0,N
LP002529,Male,Yes,6700.0,230.0,Y
LP002403,Male,No,10416.0,187.0,N
LP002180,Male,No,6822.0,141.0,Y
LP002110,Male,Yes,5250.0,160.0,Y
LP001098,Male,Yes,3500.0,114.0,Y
LP002821,Male,No,5800.0,132.0,Y
LP001896,Male,Yes,3900.0,90.0,Y
LP001882,Male,Yes,4333.0,160.0,Y
LP002948,Male,Yes,,192.0,Y
LP002459,Male,Yes,4301.0,118.0,Y
LP002950,Male,Yes,2894.0,155.0,Y
LP002318,Female,No,3867.0,62.0,N
LP002130,Male,Yes,3523.0,152.0,N
LP002836,Male,No,3333.0,70.0,Y
LP002223,Male,Yes,4310.0,130.0,Y
LP001915,Male,Yes,2301.0,78.0,Y
LP001520,Male,Yes,4860.0,125.0,Y
LP001586,Male,Yes,3522.0,81.0,N
LP002948,Male,Yes,5780.0,192.0,Y
LP001369,Male,Yes,11417.0,225.0,Y
LP001003,Male,Yes,4583.0,128.0,N
LP001947,Male,Yes,2383.0,172.0,Y
LP001066,Male,Yes,9560.0,191.0,Y
LP002287,Female,No,1500.0,103.0,N
LP001541,Male,Yes,6000.0,160.0,Y
LP002050,Male,Yes,10000.0,155.0,N
LP002652,Male,No,5815.0,311.0,N
LP001630,Male,No,2333.0,102.0,N
LP002893,Male,No,1836.0,90.0,N
LP001990,Male,No,2000.0,,N
LP001155,Female,Yes,1928.0,100.0,Y
LP002652,Male,No,5815.0,311.0,N
LP001465,Male,Yes,6080.0,182.0,N
LP001273,Male,Yes,6000.0,265.0,N
LP001749,Male,Yes,7578.0,175.0,Y
LP002237,Male,No,3667.0,113.0,Y
LP002434,Male,Yes,4652.0,110.0,Y
LP001720,Male,Yes,,100.0,Y
LP001273,Male,Yes,6000.0,265.0,N
LP001656,Male,No,12000.0,164.0,N
LP001935,Male,No,9508.0,187.0,Y
LP002767,Male,Yes,2768.0,155.0,Y
LP002892,Male,Yes,6540.0,205.0,Y
LP001027,Male,Yes,2500.0,109.0,Y
LP002734,Male,Yes,6133.0,324.0,Y
LP001041,Male,Yes,2600.0,115.0,Y
LP001256,Male,No,3750.0,176.0,N
LP002467,Male,Yes,3708.0,173.0,N
LP001658,Male,No,3858.0,76.0,Y
LP001008,Male,No,6000.0,141.0,Y
LP001657,Male,Yes,6033.0,160.0,N
LP002113,Female,No,1830.0,,N
LP002443,Male,Yes,3340.0,150.0,N
LP001849,Male,No,6045.0,115.0,N
LP001732,Male,Yes,,72.0,N
LP002087,Female,No,2500.0,67.0,Y
LP002697,Male,No,4680.0,,N
LP001574,Male,Yes,3707.0,182.0,Y
LP002697,Male,No,4680.0,,N
LP001020,Male,Yes,12841.0,349.0,N
LP001639,Female,Yes,3625.0,108.0,Y
LP001197,Male,Yes,3366.0,135.0,N
LP002536,Male,Yes,,113.0,Y
LP002776,Female,No,5000.0,103.0,N
LP002941,Male,Yes,6383.0,187.0,N
LP001882,Male,Yes,4333.0,160.0,Y
LP002448,Male,Yes,3948.0,149.0,N
LP001603,Male,Yes,4344.0,87.0,N
LP002536,Male,Yes,3095.0,113.0,Y
LP002265,Male,Yes,1993.0,113.0,Y
LP001535,Male,No,3254.0,50.0,Y
LP001047,Male,Yes,2600.0,116.0,N
LP002877,Male,Yes,1782.0,107.0,Y
LP002683,Male,No,4683.0,185.0,N
LP002050,Male,Yes,10000.0,,N
LP002317,Male,Yes,81000.0,,N
LP001882,Male,Yes,4333.0,160.0,Y
LP001715,Male,Yes,5703.0,130.0,Y
LP002087,Female,No,2500.0,67.0,Y
LP002938,Male,Yes,16120.0,260.0,Y
LP001473,Male,No,2014.0,74.0,Y
LP002236,Male,Yes,4566.0,100.0,N
LP001807,Male,Yes,,108.0,Y
LP001824,Male,Yes,2882.0,123.0,Y
LP001819,Male,Yes,6608.0,,Y
LP001608,Male,Yes,2045.0,101.0,Y
LP001854,Male,Yes,5250.0,94.0,N
LP002862,Male,Yes,6125.0,187.0,N
LP002788,Male,Yes,2454.0,181.0,N
LP002893,Male,No,1836.0,90.0,N
LP001131,Male,Yes,3941.0,134.0,Y
LP001138,Male,Yes,5649.0,44.0,Y
